id_compra,dt_compra,cd_produto,qtde_vendida,vl_vendido,nm_cliente,perc_promocao
5088,2024-06-29,1029,16,210.77,Daniela Lima,0.2
5089,2024-04-03,1023,9,99.48,Bruno Lima,0.2
5090,2024-05-04,1040,8,215.58,Eduardo Martins,0.05
5091,2024-06-28,1011,13,258.8,Eduardo Costa,0.05
5092,2024-03-02,1037,8,190.18,Bruno Ferreira,0.15
5093,2024-05-13,1039,12,115.63,Ana Oliveira,0.15
5094,2024-03-01,1046,3,141.15,Ana Almeida,0.0
5095,2024-03-27,1036,4,255.88,Bruno Martins,0.15
5096,2024-02-27,1000,9,177.07,Carlos Souza,0.2
5097,2024-01-25,1038,12,247.6,Carlos Souza,0.2
5098,2024-05-21,1026,12,229.31,Fernanda Almeida,0.15
5099,2024-02-24,1005,2,282.29,Igor Souza,0.2
5100,2024-03-09,1015,3,43.68,Bruno Lima,0.1
5101,2024-06-20,1025,10,149.96,Eduardo Almeida,0.15
5102,2024-06-04,1023,14,192.91,Ana Ferreira,0.0
5103,2024-01-15,1003,7,206.87,Juliana Martins,0.05
5104,2024-04-06,1044,6,171.23,Daniela Lima,0.1
5105,2024-05-28,1043,10,161.17,Bruno Martins,0.1
5106,2024-04-13,1003,6,161.73,Helena Ferreira,0.0
5107,2024-06-20,1029,9,148.48,Carlos Costa,0.1
5108,2024-06-21,1007,19,37.3,Carlos Pereira,0.15
5109,2024-02-19,1011,8,231.67,Daniela Oliveira,0.15
5110,2024-05-04,1035,4,258.58,Daniela Souza,0.0
5111,2024-01-15,1013,12,31.83,Daniela Lima,0.05
5112,2024-03-29,1039,18,229.55,Eduardo Almeida,0.1
5113,2024-06-07,1025,12,240.65,Eduardo Pereira,0.1
5114,2024-03-30,1007,7,46.92,Fernanda Costa,0.1
5115,2024-04-03,1048,11,187.04,Helena Souza,0.0
5116,2024-04-06,1034,12,280.51,Helena Silva,0.0
5117,2024-02-27,1019,13,240.52,Daniela Martins,0.2
5118,2024-01-21,1003,5,289.27,Ana Almeida,0.1
5119,2024-01-21,1005,8,163.18,Bruno Oliveira,0.05
5120,2024-06-02,1023,1,242.36,Juliana Souza,0.15
5121,2024-04-13,1036,18,18.83,Ana Martins,0.0
5122,2024-06-22,1025,2,47.2,Juliana Oliveira,0.1
5123,2024-01-16,1031,20,282.72,Gabriel Pereira,0.0
5124,2024-05-08,1018,8,192.51,Juliana Lima,0.0
5125,2024-05-22,1006,19,145.24,Eduardo Oliveira,0.05
5126,2024-06-20,1037,5,178.88,Gabriel Almeida,0.05
5127,2024-04-21,1009,14,63.55,Bruno Martins,0.05
5128,2024-04-07,1017,14,20.27,Ana Costa,0.15
5129,2024-02-20,1045,11,11.4,Fernanda Martins,0.0
5130,2024-02-11,1008,16,191.52,Igor Ribeiro,0.2
5131,2024-01-13,1024,15,108.09,Bruno Ribeiro,0.15
5132,2024-02-14,1014,15,207.63,Helena Lima,0.1
5133,2024-05-16,1035,13,225.32,Igor Almeida,0.1
5134,2024-03-24,1024,1,30.34,Helena Souza,0.1
5135,2024-03-08,1003,9,147.83,Bruno Pereira,0.0
5136,2024-01-07,1030,13,151.73,Carlos Lima,0.0
5137,2024-02-26,1026,9,129.6,Daniela Ribeiro,0.05
5138,2024-03-08,1027,7,20.97,Igor Martins,0.15
5139,2024-05-20,1032,15,78.83,Daniela Silva,0.1
5140,2024-02-01,1022,4,228.96,Fernanda Silva,0.05
5141,2024-05-12,1011,7,261.29,Juliana Oliveira,0.05
5142,2024-04-18,1039,1,151.91,Igor Almeida,0.05
5143,2024-03-26,1030,5,125.32,Daniela Silva,0.0
5144,2024-06-10,1026,13,199.49,Fernanda Lima,0.0
5145,2024-01-02,1045,17,155.79,Carlos Martins,0.1
5146,2024-01-10,1012,14,176.62,Igor Lima,0.1
5147,2024-05-23,1026,10,52.99,Carlos Almeida,0.2
5148,2024-02-24,1013,18,179.94,Ana Martins,0.1
5149,2024-03-29,1019,16,219.17,Ana Souza,0.15
5150,2024-06-19,1025,9,50.96,Helena Lima,0.0
5151,2024-02-16,1034,17,157.23,Eduardo Ferreira,0.1
5152,2024-04-06,1011,20,263.84,Bruno Costa,0.1
5153,2024-04-11,1024,2,100.92,Gabriel Silva,0.05
5154,2024-02-01,1025,7,263.92,Igor Martins,0.05
5155,2024-01-13,1043,11,286.19,Ana Lima,0.1
5156,2024-05-04,1029,8,155.04,Daniela Costa,0.05
5157,2024-01-07,1005,1,167.57,Eduardo Oliveira,0.05
5158,2024-01-13,1003,15,153.14,Carlos Pereira,0.15
5159,2024-04-06,1023,20,220.62,Igor Ribeiro,0.1
5160,2024-05-11,1034,19,124.7,Helena Ribeiro,0.1
5161,2024-06-07,1035,18,156.41,Juliana Martins,0.0
5162,2024-03-11,1000,5,26.69,Bruno Oliveira,0.15
5163,2024-05-25,1017,3,260.96,Gabriel Silva,0.2
5164,2024-02-25,1002,20,177.91,Ana Martins,0.15
5165,2024-06-04,1031,9,187.64,Fernanda Ribeiro,0.1
5166,2024-03-28,1018,11,54.02,Bruno Ribeiro,0.05
5167,2024-05-02,1038,16,235.05,Gabriel Silva,0.0
5168,2024-02-23,1038,17,179.86,Fernanda Costa,0.05
5169,2024-02-29,1039,2,84.9,Eduardo Martins,0.0
5170,2024-01-05,1023,15,196.19,Carlos Ferreira,0.2
5171,2024-04-10,1047,9,283.08,Igor Ferreira,0.15
5172,2024-01-19,1043,17,242.16,Bruno Costa,0.1
5173,2024-03-12,1006,13,219.67,Igor Martins,0.2
5174,2024-02-03,1031,8,45.86,Gabriel Almeida,0.15
5175,2024-06-09,1022,1,76.16,Daniela Pereira,0.0
5176,2024-04-14,1011,11,155.82,Ana Almeida,0.2
5177,2024-04-13,1016,20,54.56,Ana Oliveira,0.2
5178,2024-03-07,1035,7,15.26,Fernanda Almeida,0.0
5179,2024-01-23,1001,20,256.31,Helena Silva,0.1
5180,2024-03-21,1012,8,244.14,Ana Almeida,0.2
5181,2024-01-15,1024,7,203.55,Igor Lima,0.15
5182,2024-06-25,1001,5,68.73,Igor Almeida,0.05
5183,2024-04-15,1018,17,239.71,Daniela Lima,0.1
5184,2024-02-14,1040,12,147.46,Helena Ferreira,0.2
5185,2024-06-22,1017,11,115.53,Bruno Souza,0.0
5186,2024-01-25,1016,8,82.17,Ana Almeida,0.1
5187,2024-03-26,1017,20,296.93,Eduardo Souza,0.2
5188,2024-03-10,1015,12,22.73,Ana Pereira,0.0
5189,2024-03-06,1028,17,119.05,Gabriel Ferreira,0.15
5190,2024-02-23,1020,15,260.44,Eduardo Silva,0.1
5191,2024-01-24,1011,20,156.86,Carlos Ferreira,0.2
5192,2024-03-05,1017,15,89.53,Daniela Lima,0.05
5193,2024-04-14,1003,4,227.98,Fernanda Martins,0.15
5194,2024-03-16,1034,15,166.19,Bruno Almeida,0.2
5195,2024-05-11,1039,14,227.1,Ana Ribeiro,0.0
5196,2024-03-27,1018,11,235.06,Carlos Pereira,0.05
5197,2024-05-25,1028,16,265.06,Igor Oliveira,0.15
5198,2024-04-09,1016,8,293.17,Ana Lima,0.1
5199,2024-04-01,1018,20,223.84,Gabriel Almeida,0.05
5200,2024-05-07,1021,8,294.78,Carlos Ferreira,0.05
5201,2024-04-25,1010,17,292.55,Bruno Silva,0.1
5202,2024-06-13,1016,19,42.43,Ana Lima,0.0
5203,2024-01-11,1045,13,171.84,Daniela Lima,0.15
5204,2024-02-08,1002,16,222.8,Bruno Martins,0.0
5205,2024-03-26,1021,4,11.81,Fernanda Ferreira,0.0
5206,2024-01-24,1008,15,136.72,Fernanda Lima,0.2
5207,2024-06-04,1026,2,275.62,Bruno Oliveira,0.05
5208,2024-01-19,1032,11,256.45,Ana Lima,0.0
5209,2024-06-24,1042,9,108.59,Igor Lima,0.2
5210,2024-02-17,1026,18,231.3,Fernanda Lima,0.05
5211,2024-06-09,1004,4,146.52,Eduardo Martins,0.15
5212,2024-05-11,1029,20,202.99,Igor Costa,0.0
5213,2024-03-09,1041,14,209.1,Daniela Ferreira,0.2
5214,2024-02-06,1012,20,150.06,Ana Martins,0.1
5215,2024-04-24,1049,10,247.13,Carlos Ferreira,0.05
5216,2024-05-11,1002,10,39.57,Bruno Oliveira,0.2
5217,2024-04-13,1003,10,76.76,Carlos Souza,0.1
5218,2024-01-31,1013,11,166.42,Juliana Martins,0.0
5219,2024-05-29,1020,2,50.17,Ana Almeida,0.2
5220,2024-01-22,1000,14,180.06,Daniela Ribeiro,0.0
5221,2024-02-17,1012,12,139.27,Igor Ribeiro,0.05
5222,2024-04-05,1037,7,132.5,Carlos Costa,0.2
5223,2024-06-26,1035,15,148.66,Carlos Martins,0.15
5224,2024-03-15,1000,2,181.34,Helena Costa,0.1
5225,2024-03-25,1001,5,163.53,Eduardo Ribeiro,0.1
5226,2024-04-26,1004,9,260.43,Juliana Silva,0.05
5227,2024-04-06,1034,1,48.77,Helena Almeida,0.2
5228,2024-03-26,1041,17,28.19,Ana Almeida,0.2
5229,2024-05-14,1030,2,186.92,Fernanda Costa,0.0
5230,2024-01-24,1041,11,74.61,Igor Pereira,0.1
5231,2024-01-18,1049,11,87.99,Helena Ferreira,0.0
5232,2024-03-11,1050,6,15.2,Helena Oliveira,0.2
5233,2024-05-07,1027,16,237.68,Daniela Almeida,0.1
5234,2024-01-13,1013,12,25.09,Bruno Costa,0.2
5235,2024-06-17,1003,3,73.8,Juliana Almeida,0.0
5236,2024-01-08,1007,4,11.73,Juliana Souza,0.05
5237,2024-04-07,1029,7,272.5,Igor Lima,0.2
5238,2024-01-02,1036,3,202.19,Igor Lima,0.15
5239,2024-02-09,1001,3,103.59,Eduardo Oliveira,0.05
5240,2024-06-10,1010,4,20.09,Gabriel Ferreira,0.0
5241,2024-02-18,1022,12,214.98,Daniela Souza,0.2
5242,2024-02-21,1009,4,286.59,Bruno Costa,0.05
5243,2024-06-03,1004,11,121.07,Ana Martins,0.15
5244,2024-04-04,1036,14,218.69,Bruno Almeida,0.05
5245,2024-03-19,1006,17,117.08,Bruno Lima,0.05
5246,2024-02-29,1044,20,205.97,Bruno Ribeiro,0.2
5247,2024-05-16,1038,9,182.11,Bruno Pereira,0.15
5248,2024-01-21,1014,14,20.42,Bruno Pereira,0.2
5249,2024-02-03,1023,3,94.81,Fernanda Costa,0.05
5250,2024-02-25,1040,1,269.75,Eduardo Ribeiro,0.15
5251,2024-04-10,1034,15,21.84,Helena Silva,0.2
5252,2024-05-26,1011,16,206.11,Gabriel Lima,0.0
5253,2024-05-15,1023,5,31.9,Ana Ribeiro,0.05
5254,2024-05-10,1050,7,104.41,Gabriel Lima,0.2
5255,2024-01-07,1037,7,26.2,Fernanda Souza,0.15
5256,2024-02-11,1027,17,221.46,Gabriel Souza,0.05
5257,2024-05-31,1013,19,270.31,Igor Ribeiro,0.1
5258,2024-06-22,1002,7,108.96,Daniela Ribeiro,0.2
5259,2024-03-19,1006,12,66.84,Bruno Silva,0.0
5260,2024-04-03,1020,7,203.18,Igor Pereira,0.05
5261,2024-01-18,1002,9,66.69,Eduardo Souza,0.2
5262,2024-03-08,1013,6,201.83,Fernanda Martins,0.2
5263,2024-06-19,1045,19,102.49,Helena Ferreira,0.05
5264,2024-01-25,1024,6,246.06,Bruno Ferreira,0.15
5265,2024-06-21,1050,19,146.67,Fernanda Souza,0.1
5266,2024-05-18,1015,8,103.08,Igor Lima,0.05
5267,2024-01-12,1040,15,202.59,Ana Silva,0.1
5268,2024-05-04,1028,10,294.94,Daniela Costa,0.15
5269,2024-03-20,1041,19,254.65,Ana Ferreira,0.0
5270,2024-05-04,1033,3,139.49,Ana Souza,0.1
5271,2024-02-12,1040,4,112.43,Bruno Costa,0.1
5272,2024-05-07,1003,7,62.69,Gabriel Lima,0.1
5273,2024-06-27,1021,13,17.67,Helena Pereira,0.2
5274,2024-04-12,1044,7,203.9,Fernanda Pereira,0.2
5275,2024-06-28,1016,2,58.72,Eduardo Costa,0.2
5276,2024-02-20,1016,10,36.98,Fernanda Silva,0.0
5277,2024-03-22,1032,10,143.54,Bruno Almeida,0.2
5278,2024-06-24,1046,18,188.02,Bruno Pereira,0.0
5279,2024-03-30,1017,9,212.95,Daniela Martins,0.15
5280,2024-01-23,1049,11,107.51,Bruno Ribeiro,0.15
5281,2024-02-23,1028,15,231.84,Igor Pereira,0.0
5282,2024-02-28,1044,7,284.03,Ana Souza,0.15
5283,2024-02-07,1034,6,53.57,Igor Pereira,0.05
5284,2024-05-04,1018,2,90.36,Gabriel Pereira,0.05
5285,2024-02-19,1015,9,128.29,Gabriel Ribeiro,0.2
5286,2024-01-18,1026,15,155.08,Juliana Almeida,0.05
5287,2024-04-22,1030,11,131.31,Fernanda Lima,0.15
5288,2024-02-22,1014,9,224.61,Fernanda Silva,0.1
5289,2024-02-06,1036,13,203.92,Eduardo Martins,0.2
5290,2024-03-26,1048,8,98.91,Juliana Ribeiro,0.05
5291,2024-05-19,1045,5,106.54,Helena Ribeiro,0.05
5292,2024-02-05,1026,7,29.12,Gabriel Costa,0.05
5293,2024-01-25,1031,3,101.82,Bruno Souza,0.15
5294,2024-02-19,1000,2,90.62,Fernanda Costa,0.15
5295,2024-05-14,1016,14,189.27,Gabriel Silva,0.15
5296,2024-03-18,1033,1,163.35,Juliana Pereira,0.1
5297,2024-04-23,1031,18,234.88,Daniela Ribeiro,0.2
5298,2024-04-25,1018,9,165.22,Eduardo Pereira,0.15
5299,2024-01-14,1006,5,270.75,Bruno Oliveira,0.15
5300,2024-01-04,1022,6,186.83,Juliana Lima,0.1
5301,2024-05-20,1005,9,143.7,Daniela Silva,0.05
5302,2024-01-14,1021,5,120.31,Fernanda Souza,0.15
5303,2024-02-03,1002,5,60.01,Ana Lima,0.05
5304,2024-05-08,1002,11,246.95,Fernanda Almeida,0.0
5305,2024-03-25,1036,20,92.09,Fernanda Ribeiro,0.1
5306,2024-06-14,1037,7,54.71,Helena Oliveira,0.1
5307,2024-01-03,1017,17,163.14,Juliana Souza,0.2
5308,2024-06-16,1020,5,183.49,Gabriel Silva,0.05
5309,2024-06-24,1006,5,162.92,Helena Almeida,0.0
5310,2024-06-22,1015,11,251.32,Igor Almeida,0.05
5311,2024-01-27,1003,2,268.82,Juliana Lima,0.0
5312,2024-02-22,1029,17,290.1,Gabriel Lima,0.2
5313,2024-03-02,1030,17,139.19,Ana Costa,0.1
5314,2024-02-23,1031,17,239.26,Bruno Almeida,0.0
5315,2024-06-20,1023,10,186.43,Igor Costa,0.1
5316,2024-06-23,1012,4,45.7,Fernanda Lima,0.1
5317,2024-03-13,1048,8,40.09,Ana Lima,0.0
5318,2024-03-23,1041,6,24.1,Eduardo Souza,0.2
5319,2024-02-02,1012,17,55.76,Fernanda Souza,0.15
5320,2024-01-25,1009,4,219.29,Ana Costa,0.05
5321,2024-03-11,1020,2,17.84,Helena Ribeiro,0.0
5322,2024-05-04,1031,9,237.35,Gabriel Souza,0.1
5323,2024-05-03,1000,19,216.62,Eduardo Souza,0.0
5324,2024-05-06,1006,13,92.8,Juliana Costa,0.2
5325,2024-06-03,1001,3,55.67,Juliana Lima,0.1
5326,2024-02-02,1032,18,269.92,Gabriel Almeida,0.2
5327,2024-02-06,1035,9,245.89,Gabriel Almeida,0.2
5328,2024-06-23,1026,2,32.51,Helena Silva,0.05
5329,2024-06-22,1011,8,236.18,Helena Pereira,0.15
5330,2024-06-24,1005,8,236.39,Igor Costa,0.0
5331,2024-01-06,1016,13,287.92,Igor Souza,0.1
5332,2024-06-16,1026,10,87.01,Ana Silva,0.05
5333,2024-03-27,1049,16,161.95,Gabriel Souza,0.05
5334,2024-02-02,1013,2,275.62,Helena Ferreira,0.05
5335,2024-06-06,1033,17,289.78,Fernanda Silva,0.1
5336,2024-06-11,1041,8,274.46,Juliana Ferreira,0.05
5337,2024-06-22,1033,16,75.2,Juliana Souza,0.2
5338,2024-04-21,1024,12,186.43,Daniela Martins,0.2
5339,2024-01-15,1039,6,287.11,Igor Martins,0.15
5340,2024-03-01,1047,11,120.07,Gabriel Martins,0.0
5341,2024-03-31,1039,2,148.26,Bruno Martins,0.0
5342,2024-05-03,1036,13,298.8,Ana Silva,0.15
5343,2024-05-13,1043,3,232.76,Ana Ferreira,0.15
5344,2024-01-22,1031,3,222.55,Ana Pereira,0.05
5345,2024-03-17,1038,20,267.35,Bruno Lima,0.05
5346,2024-03-18,1044,16,115.55,Helena Costa,0.2
5347,2024-01-07,1044,16,135.5,Carlos Pereira,0.2
5348,2024-04-01,1037,11,31.23,Bruno Ferreira,0.0
5349,2024-03-28,1039,10,157.17,Carlos Almeida,0.2
5350,2024-01-03,1035,6,219.24,Juliana Silva,0.2
5351,2024-01-12,1010,4,98.21,Daniela Pereira,0.1
5352,2024-05-06,1042,20,246.91,Carlos Oliveira,0.1
5353,2024-04-08,1007,20,51.04,Igor Silva,0.05
5354,2024-01-08,1016,2,245.43,Helena Pereira,0.2
5355,2024-04-08,1034,10,190.95,Carlos Lima,0.1
5356,2024-01-26,1029,2,170.8,Gabriel Silva,0.05
5357,2024-01-22,1019,9,207.0,Ana Pereira,0.15
5358,2024-05-06,1007,15,68.93,Helena Martins,0.15
5359,2024-06-18,1050,18,218.81,Helena Lima,0.05
5360,2024-01-22,1037,2,251.99,Eduardo Almeida,0.1
5361,2024-01-12,1028,4,193.59,Carlos Ribeiro,0.1
5362,2024-06-22,1036,15,144.29,Ana Silva,0.15
5363,2024-06-14,1039,2,182.59,Fernanda Martins,0.2
5364,2024-03-05,1028,5,83.93,Daniela Oliveira,0.1
5365,2024-03-11,1015,8,147.28,Gabriel Lima,0.1
5366,2024-04-22,1028,18,294.73,Daniela Ferreira,0.15
5367,2024-01-21,1042,17,228.75,Gabriel Costa,0.05
5368,2024-06-25,1046,20,190.19,Helena Pereira,0.05
5369,2024-04-27,1042,11,48.68,Fernanda Oliveira,0.0
5370,2024-05-19,1003,16,134.37,Juliana Lima,0.2
5371,2024-03-11,1009,6,182.77,Juliana Martins,0.0
5372,2024-02-17,1002,11,82.56,Fernanda Souza,0.0
5373,2024-03-05,1031,12,19.82,Gabriel Pereira,0.1
5374,2024-05-17,1018,17,292.99,Gabriel Pereira,0.15
5375,2024-01-08,1022,12,155.1,Fernanda Souza,0.2
5376,2024-04-12,1036,8,15.96,Ana Costa,0.15
5377,2024-05-10,1029,14,296.55,Eduardo Lima,0.15
5378,2024-04-15,1050,19,112.64,Fernanda Oliveira,0.05
5379,2024-02-25,1035,6,25.96,Bruno Ferreira,0.05
5380,2024-04-03,1008,1,190.4,Igor Ribeiro,0.0
5381,2024-02-14,1012,13,206.82,Helena Ferreira,0.1
5382,2024-02-26,1041,18,114.08,Helena Pereira,0.05
5383,2024-02-14,1004,12,230.25,Juliana Oliveira,0.1
5384,2024-01-14,1039,10,120.36,Fernanda Ferreira,0.15
5385,2024-06-19,1026,7,295.64,Fernanda Costa,0.05
5386,2024-05-30,1033,7,299.96,Gabriel Oliveira,0.0
5387,2024-01-23,1025,17,250.2,Igor Silva,0.15
5388,2024-06-17,1042,3,55.61,Juliana Costa,0.05
5389,2024-06-12,1006,4,222.54,Igor Almeida,0.15
5390,2024-05-28,1022,1,114.81,Juliana Pereira,0.1
5391,2024-04-04,1048,13,190.86,Carlos Silva,0.1
5392,2024-05-07,1020,18,150.18,Juliana Lima,0.0
5393,2024-04-19,1049,1,296.8,Juliana Silva,0.1
5394,2024-06-10,1041,14,285.53,Bruno Costa,0.05
5395,2024-06-26,1050,7,57.39,Fernanda Martins,0.1
5396,2024-01-14,1017,18,269.59,Igor Pereira,0.2
5397,2024-04-28,1041,12,81.82,Eduardo Martins,0.0
5398,2024-06-12,1013,12,126.18,Carlos Souza,0.05
5399,2024-06-13,1010,1,118.48,Gabriel Oliveira,0.1
5400,2024-03-04,1027,8,39.13,Igor Silva,0.05
5401,2024-04-29,1042,2,246.93,Gabriel Pereira,0.05
5402,2024-01-12,1011,1,47.3,Ana Ferreira,0.05
5403,2024-05-04,1050,17,163.87,Ana Pereira,0.05
5404,2024-02-06,1039,8,198.2,Eduardo Ribeiro,0.15
5405,2024-05-05,1031,17,189.98,Igor Souza,0.15
5406,2024-05-30,1034,8,160.75,Juliana Silva,0.05
5407,2024-05-05,1026,19,267.57,Daniela Oliveira,0.2
5408,2024-01-20,1003,17,38.75,Daniela Costa,0.15
5409,2024-03-14,1035,19,239.08,Helena Ferreira,0.15
5410,2024-06-02,1008,2,29.64,Ana Costa,0.0
5411,2024-04-07,1017,5,250.43,Gabriel Ribeiro,0.15
5412,2024-05-20,1025,12,104.67,Gabriel Silva,0.05
5413,2024-03-14,1019,2,277.49,Daniela Almeida,0.2
5414,2024-05-11,1026,19,39.94,Bruno Pereira,0.2
5415,2024-02-15,1002,12,280.7,Bruno Pereira,0.15
5416,2024-02-08,1022,7,70.0,Helena Ribeiro,0.15
5417,2024-01-15,1008,18,198.22,Bruno Almeida,0.15
5418,2024-02-20,1037,10,165.9,Igor Oliveira,0.1
5419,2024-06-20,1009,20,117.68,Gabriel Pereira,0.15
5420,2024-05-27,1044,8,154.6,Fernanda Almeida,0.05
5421,2024-03-21,1006,19,81.49,Bruno Ribeiro,0.0
5422,2024-03-18,1003,6,11.7,Eduardo Souza,0.0
5423,2024-03-21,1019,20,163.78,Eduardo Costa,0.2
5424,2024-03-29,1021,7,128.06,Carlos Lima,0.2
5425,2024-01-08,1031,11,66.71,Juliana Martins,0.1
5426,2024-04-23,1018,18,113.62,Juliana Martins,0.0
5427,2024-05-23,1027,20,186.72,Eduardo Silva,0.15
5428,2024-03-03,1002,3,43.71,Fernanda Costa,0.2
5429,2024-01-24,1044,3,124.89,Fernanda Ribeiro,0.15
5430,2024-01-15,1049,7,193.06,Daniela Silva,0.15
5431,2024-02-14,1050,17,258.39,Carlos Almeida,0.15
5432,2024-02-23,1032,14,101.06,Gabriel Ferreira,0.15
5433,2024-01-12,1000,19,11.21,Juliana Oliveira,0.2
5434,2024-01-12,1035,12,130.86,Carlos Oliveira,0.05
5435,2024-02-19,1035,19,16.35,Juliana Lima,0.1
5436,2024-03-19,1042,4,194.28,Helena Souza,0.0
5437,2024-03-12,1050,13,245.7,Carlos Souza,0.15
5438,2024-04-21,1017,13,211.62,Gabriel Almeida,0.0
5439,2024-06-15,1043,10,36.78,Fernanda Oliveira,0.15
5440,2024-02-12,1003,3,119.97,Igor Costa,0.0
5441,2024-05-18,1036,14,146.46,Igor Oliveira,0.1
5442,2024-01-23,1047,9,165.68,Carlos Ferreira,0.15
5443,2024-06-01,1023,2,252.5,Eduardo Martins,0.05
5444,2024-04-04,1020,7,148.68,Ana Lima,0.1
5445,2024-04-05,1050,5,215.7,Ana Pereira,0.15
5446,2024-02-07,1006,14,296.73,Juliana Lima,0.05
5447,2024-03-21,1001,12,291.34,Juliana Silva,0.1
5448,2024-03-15,1037,11,71.28,Eduardo Martins,0.0
5449,2024-04-27,1043,6,238.0,Fernanda Costa,0.05
5450,2024-02-29,1046,5,276.98,Juliana Pereira,0.05
5451,2024-01-29,1046,6,183.47,Fernanda Oliveira,0.1
5452,2024-02-06,1023,15,285.04,Gabriel Silva,0.0
5453,2024-01-10,1003,17,148.79,Daniela Ribeiro,0.05
5454,2024-06-13,1000,5,136.07,Bruno Ferreira,0.1
5455,2024-03-20,1028,5,137.95,Helena Martins,0.05
5456,2024-03-28,1024,17,81.59,Carlos Pereira,0.0
5457,2024-03-24,1033,3,16.0,Fernanda Ribeiro,0.2
5458,2024-01-22,1047,1,203.51,Eduardo Ferreira,0.15
5459,2024-03-08,1050,12,250.62,Ana Pereira,0.15
5460,2024-06-19,1005,12,28.33,Fernanda Costa,0.15
5461,2024-05-15,1013,13,246.43,Igor Silva,0.0
5462,2024-03-02,1012,20,39.87,Helena Costa,0.1
5463,2024-05-19,1042,1,193.64,Carlos Costa,0.1
5464,2024-01-23,1030,7,148.66,Juliana Almeida,0.0
5465,2024-05-26,1030,12,104.78,Daniela Ribeiro,0.2
5466,2024-06-19,1020,5,291.2,Igor Costa,0.15
5467,2024-04-24,1021,2,139.99,Helena Pereira,0.05
5468,2024-05-19,1016,3,179.55,Igor Pereira,0.0
5469,2024-02-24,1001,18,56.99,Carlos Almeida,0.0
5470,2024-01-27,1019,3,251.01,Carlos Pereira,0.05
5471,2024-03-14,1009,4,274.87,Helena Souza,0.0
5472,2024-01-12,1044,20,129.63,Daniela Ribeiro,0.1
5473,2024-05-18,1008,11,288.54,Gabriel Ribeiro,0.15
5474,2024-06-18,1030,4,57.38,Eduardo Ferreira,0.2
5475,2024-04-10,1008,15,130.22,Carlos Costa,0.0
5476,2024-04-30,1000,15,43.29,Juliana Silva,0.0
5477,2024-05-18,1015,18,80.1,Ana Almeida,0.0
5478,2024-03-05,1014,16,31.74,Bruno Pereira,0.15
5479,2024-02-22,1036,11,269.69,Carlos Martins,0.1
5480,2024-02-20,1049,12,295.32,Juliana Ferreira,0.15
5481,2024-04-16,1029,7,123.34,Ana Costa,0.2
5482,2024-05-03,1005,6,117.28,Carlos Souza,0.1
5483,2024-03-25,1006,7,225.98,Igor Almeida,0.05
5484,2024-01-07,1020,10,121.89,Ana Almeida,0.15
5485,2024-01-07,1002,18,24.33,Igor Silva,0.15
5486,2024-01-27,1032,3,135.81,Gabriel Silva,0.2
5487,2024-04-07,1004,19,198.74,Carlos Almeida,0.15
5488,2024-02-20,1008,2,156.97,Carlos Costa,0.2
5489,2024-05-31,1006,4,107.43,Fernanda Lima,0.2
5490,2024-01-06,1014,6,40.95,Ana Silva,0.0
5491,2024-01-25,1032,4,278.97,Juliana Ribeiro,0.15
5492,2024-05-01,1041,9,281.54,Ana Martins,0.2
5493,2024-03-12,1004,4,117.1,Ana Costa,0.0
5494,2024-06-25,1033,16,274.76,Eduardo Martins,0.0
5495,2024-06-26,1027,8,281.63,Daniela Ferreira,0.05
5496,2024-03-26,1015,13,96.08,Daniela Costa,0.0
5497,2024-02-25,1031,19,110.82,Fernanda Ferreira,0.05
5498,2024-03-23,1032,8,209.57,Daniela Almeida,0.2
5499,2024-02-22,1030,5,298.27,Eduardo Souza,0.0
5500,2024-02-17,1047,10,134.46,Carlos Ribeiro,0.15
5501,2024-02-11,1000,16,94.1,Bruno Oliveira,0.05
5502,2024-02-25,1048,15,143.61,Juliana Ribeiro,0.05
5503,2024-04-16,1011,3,77.13,Daniela Almeida,0.15
5504,2024-01-22,1001,11,151.35,Carlos Oliveira,0.1
5505,2024-06-16,1021,7,132.67,Gabriel Pereira,0.2
5506,2024-05-13,1030,13,219.93,Daniela Martins,0.2
5507,2024-03-20,1015,3,206.91,Igor Ribeiro,0.05
5508,2024-02-03,1031,17,165.33,Helena Costa,0.15
5509,2024-06-14,1046,7,137.74,Juliana Pereira,0.15
5510,2024-01-31,1007,12,145.77,Juliana Ribeiro,0.0
5511,2024-05-17,1000,7,256.15,Gabriel Lima,0.2
5512,2024-03-03,1004,10,115.93,Gabriel Oliveira,0.05
5513,2024-02-19,1024,19,33.89,Daniela Oliveira,0.15
5514,2024-05-17,1033,4,222.16,Juliana Silva,0.1
5515,2024-03-04,1037,16,101.59,Ana Lima,0.0
5516,2024-06-20,1004,9,149.56,Daniela Ferreira,0.05
5517,2024-06-13,1014,8,27.67,Eduardo Ribeiro,0.2
5518,2024-04-03,1042,12,239.16,Carlos Oliveira,0.1
5519,2024-02-02,1048,6,141.9,Eduardo Martins,0.0
5520,2024-01-28,1018,1,291.91,Igor Oliveira,0.2
5521,2024-03-18,1025,2,78.76,Igor Silva,0.15
5522,2024-04-24,1040,13,234.49,Eduardo Lima,0.2
5523,2024-05-20,1001,5,232.5,Eduardo Martins,0.1
5524,2024-03-19,1037,9,81.54,Ana Silva,0.1
5525,2024-02-19,1019,2,246.65,Helena Souza,0.0
